doc_id,frame,trigger,role,filler,entity_type,source,manifesto_id,party,year,phrase_text
0402_d66_2021,Request,zorgen,Message,"dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen.",VEH.Aircraft.Drone,manifestos,manifesto_0402_d66_2021,d66,2021,"We hebben in het klimaatakkoord afgesproken om vanaf 2030 alleen nog emissievrije auto's te verkopen. We zorgen dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen. D66 zorgt ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten"
0402_d66_2021,Request,zorgen,Message,"ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten",VEH.Aircraft.Drone,manifestos,manifesto_0402_d66_2021,d66,2021,"We hebben in het klimaatakkoord afgesproken om vanaf 2030 alleen nog emissievrije auto's te verkopen. We zorgen dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen. D66 zorgt ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten"
0403_d66_2021,Request,zorgen,Speaker,We,ORG.CommercialOrganization,manifestos,manifesto_0403_d66_2021,d66,2021,"We hebben in het klimaatakkoord afgesproken om vanaf 2030 alleen nog emissievrije auto's te verkopen. We zorgen dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen. D66 zorgt ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten zijn. Zo worden auto's een opslagplaats voor energie."
0403_d66_2021,Request,zorgen,Message,"dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen.",VEH.Aircraft.Drone,manifestos,manifesto_0403_d66_2021,d66,2021,"We hebben in het klimaatakkoord afgesproken om vanaf 2030 alleen nog emissievrije auto's te verkopen. We zorgen dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen. D66 zorgt ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten zijn. Zo worden auto's een opslagplaats voor energie."
0403_d66_2021,Request,zorgen,Message,"D66 zorgt ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten zijn. Zo worden auto's een opslagplaats voor energie.",PER,manifestos,manifesto_0403_d66_2021,d66,2021,"We hebben in het klimaatakkoord afgesproken om vanaf 2030 alleen nog emissievrije auto's te verkopen. We zorgen dat dit ook daadwerkelijk gaat gebeuren. Dat geldt ook voor andere emissievrije vervoermiddelen, zoals emissievrije bromfietsen. D66 zorgt ervoor dat het gebruik van alle niet-emissievrije voertuigen snel wordt teruggebracht. Elektrische auto's moeten voor particulieren en tweedehands aantrekkelijker worden, bijvoorbeeld door een tijdelijke aankoopsubsidie of garanties op de batterijen van tweedehands auto's. We blijven investeren in laadpalen. Ook in slimme laadpalen, waarmee elektrische auto's kunnen laden wanneer de stroom goedkoop is en weer terug kunnen leveren aan het net wanneer er tekorten zijn. Zo worden auto's een opslagplaats voor energie."
0404_d66_2021,Request,wil,Message,dat Nederland aandringt op een strengere Europese uitstootnorm voor nieuwe auto's. Vanaf 2030 zouden alleen nog emissievrije auto's geproduceerd moeten worden.,PER,manifestos,manifesto_0404_d66_2021,d66,2021,D66 wil dat Nederland aandringt op een strengere Europese uitstootnorm voor nieuwe auto's. Vanaf 2030 zouden alleen nog emissievrije auto's geproduceerd moeten worden.
0404_d66_2021,Request,wil,Speaker,D66,ORG.Government,manifestos,manifesto_0404_d66_2021,d66,2021,D66 wil dat Nederland aandringt op een strengere Europese uitstootnorm voor nieuwe auto's. Vanaf 2030 zouden alleen nog emissievrije auto's geproduceerd moeten worden.
0404_d66_2021,Attempt_suasion,aandringt,Content,op een strengere Europese uitstootnorm voor nieuwe auto's. Vanaf 2030 zouden alleen nog emissievrije auto's geproduceerd moeten worden.,PER,manifestos,manifesto_0404_d66_2021,d66,2021,D66 wil dat Nederland aandringt op een strengere Europese uitstootnorm voor nieuwe auto's. Vanaf 2030 zouden alleen nog emissievrije auto's geproduceerd moeten worden.
0404_d66_2021,Attempt_suasion,aandringt,Speaker,Nederland,GPE.Country.Country,manifestos,manifesto_0404_d66_2021,d66,2021,D66 wil dat Nederland aandringt op een strengere Europese uitstootnorm voor nieuwe auto's. Vanaf 2030 zouden alleen nog emissievrije auto's geproduceerd moeten worden.
0406_d66_2021,Request,vraagt,Speaker,de staat als aandeelhouder,PER.ProfessionalPosition,manifestos,manifesto_0406_d66_2021,d66,2021,Voor korte vluchten introduceren we een hogere vliegbelasting. Zo wordt de trein het logische alternatief. Deze belasting daalt naar gelang vliegtuigen hun emissie reduceren. Ook vraagt de staat als aandeelhouder aan KLM om niet meer op deze bestemmingen te vliegen.
0406_d66_2021,Request,vraagt,Message,om niet meer op deze bestemmingen te vliegen.,PER,manifestos,manifesto_0406_d66_2021,d66,2021,Voor korte vluchten introduceren we een hogere vliegbelasting. Zo wordt de trein het logische alternatief. Deze belasting daalt naar gelang vliegtuigen hun emissie reduceren. Ook vraagt de staat als aandeelhouder aan KLM om niet meer op deze bestemmingen te vliegen.
0406_d66_2021,Request,vraagt,Addressee,aan KLM,ORG.CommercialOrganization,manifestos,manifesto_0406_d66_2021,d66,2021,Voor korte vluchten introduceren we een hogere vliegbelasting. Zo wordt de trein het logische alternatief. Deze belasting daalt naar gelang vliegtuigen hun emissie reduceren. Ook vraagt de staat als aandeelhouder aan KLM om niet meer op deze bestemmingen te vliegen.
0406_d66_2021,Leadership,staat,Leader,staat,GPE.Country.Country,manifestos,manifesto_0406_d66_2021,d66,2021,Voor korte vluchten introduceren we een hogere vliegbelasting. Zo wordt de trein het logische alternatief. Deze belasting daalt naar gelang vliegtuigen hun emissie reduceren. Ook vraagt de staat als aandeelhouder aan KLM om niet meer op deze bestemmingen te vliegen.
0415_d66_2021,Intentionally_act,doen,Agent,we,ORG.CommercialOrganization,manifestos,manifesto_0415_d66_2021,d66,2021,"Steeds meer van onze goederen komen van fabrieken aan de andere kant van de wereld. De Nederlandse havens zijn van grote waarde voor onze economie. De scheepvaart groeit enorm en daarmee de uitstoot. (Overheids)investeringen in een emissieloze maritieme sector zorgen voor vermindering van de broeikasuitstoot en stikstof- en fijnstofdepositie met behoud van een internationale concurrentiepositie. Dat doen we door in te zetten op alternatieve brandstoffen en energiedragers. We subsidiëren schonere scheepsmotoren voor binnenvaartschepen. We realiseren walstroomvoorzieningen voor zee- en binnenvaartschepen op strategisch logische plekken in Europa. In lijn met de Green Deal zeevaart, binnenvaart en havens zetten we in op de versnelling van de maritieme energietransitie met de overheid als launching customer voor de Koninklijke Marine en Rijksrederij. Nieuwe onderzoeksgelden en financieringsregelingen maken het mogelijk om in 2030 30 emissieloze schepen te hebben varen en zeker vijf bestaande schepen duurzaam om te bouwen."
0415_d66_2021,Causation,maken,Cause,de overheid als launching customer voor de Koninklijke Marine en Rijksrederij. Nieuwe onderzoeksgelden en financieringsregelingen,ORG.CommercialOrganization,manifestos,manifesto_0415_d66_2021,d66,2021,"Steeds meer van onze goederen komen van fabrieken aan de andere kant van de wereld. De Nederlandse havens zijn van grote waarde voor onze economie. De scheepvaart groeit enorm en daarmee de uitstoot. (Overheids)investeringen in een emissieloze maritieme sector zorgen voor vermindering van de broeikasuitstoot en stikstof- en fijnstofdepositie met behoud van een internationale concurrentiepositie. Dat doen we door in te zetten op alternatieve brandstoffen en energiedragers. We subsidiëren schonere scheepsmotoren voor binnenvaartschepen. We realiseren walstroomvoorzieningen voor zee- en binnenvaartschepen op strategisch logische plekken in Europa. In lijn met de Green Deal zeevaart, binnenvaart en havens zetten we in op de versnelling van de maritieme energietransitie met de overheid als launching customer voor de Koninklijke Marine en Rijksrederij. Nieuwe onderzoeksgelden en financieringsregelingen maken het mogelijk om in 2030 30 emissieloze schepen te hebben varen en zeker vijf bestaande schepen duurzaam om te bouwen."
0417_d66_2021,Placing,bunkeren.,Agent,schepen,VEH.Aircraft.Drone,manifestos,manifesto_0417_d66_2021,d66,2021,"scheepsmotoren voor binnenvaartschepen. We realiseren walstroomvoorzieningen voor zee- en binnenvaartschepen op strategisch logische plekken in Europa. In lijn met de Green Deal zeevaart, binnenvaart en havens zetten we in op de versnelling van de maritieme energietransitie met de overheid als launching customer voor de Koninklijke Marine en Rijksrederij. Nieuwe onderzoeksgelden en financieringsregelingen maken het mogelijk om in 2030 30 emissieloze schepen te hebben varen en zeker vijf bestaande schepen duurzaam om te bouwen. We zetten ons in voor een wereldwijde minimum CO2 toeslag op brandstoffen voor scheepen luchtvaart. Als genoeg landen dat toepassen, kunnen schepen minder makkelijk over de grens bunkeren. Zo lang er geen wereldwijde oplossing is, moeten we in Europa het voortouw nemen. Voor scheep- en luchtvaart tussen landen binnen de EU wordt een accijns ingevoerd ter hoogte van de milieu- en klimaatschade. We passen afspraken met de Rijnlanden aan om accijns te kunnen heffen op binnenvaart en een prijs te vragen voor (lucht)vervuiling. Daarnaast verplichten we in de binnenvaart een verlaging van de CO2-uitstoot van tenminste 40 procent per kilometer in 2030."
0417_d66_2021,Request,vragen,Message,een prijs,VAL.Number.Number,manifestos,manifesto_0417_d66_2021,d66,2021,"scheepsmotoren voor binnenvaartschepen. We realiseren walstroomvoorzieningen voor zee- en binnenvaartschepen op strategisch logische plekken in Europa. In lijn met de Green Deal zeevaart, binnenvaart en havens zetten we in op de versnelling van de maritieme energietransitie met de overheid als launching customer voor de Koninklijke Marine en Rijksrederij. Nieuwe onderzoeksgelden en financieringsregelingen maken het mogelijk om in 2030 30 emissieloze schepen te hebben varen en zeker vijf bestaande schepen duurzaam om te bouwen. We zetten ons in voor een wereldwijde minimum CO2 toeslag op brandstoffen voor scheepen luchtvaart. Als genoeg landen dat toepassen, kunnen schepen minder makkelijk over de grens bunkeren. Zo lang er geen wereldwijde oplossing is, moeten we in Europa het voortouw nemen. Voor scheep- en luchtvaart tussen landen binnen de EU wordt een accijns ingevoerd ter hoogte van de milieu- en klimaatschade. We passen afspraken met de Rijnlanden aan om accijns te kunnen heffen op binnenvaart en een prijs te vragen voor (lucht)vervuiling. Daarnaast verplichten we in de binnenvaart een verlaging van de CO2-uitstoot van tenminste 40 procent per kilometer in 2030."
0417_d66_2021,Request,vragen,Message,voor (lucht)vervuiling.,VAL.Number.Number,manifestos,manifesto_0417_d66_2021,d66,2021,"scheepsmotoren voor binnenvaartschepen. We realiseren walstroomvoorzieningen voor zee- en binnenvaartschepen op strategisch logische plekken in Europa. In lijn met de Green Deal zeevaart, binnenvaart en havens zetten we in op de versnelling van de maritieme energietransitie met de overheid als launching customer voor de Koninklijke Marine en Rijksrederij. Nieuwe onderzoeksgelden en financieringsregelingen maken het mogelijk om in 2030 30 emissieloze schepen te hebben varen en zeker vijf bestaande schepen duurzaam om te bouwen. We zetten ons in voor een wereldwijde minimum CO2 toeslag op brandstoffen voor scheepen luchtvaart. Als genoeg landen dat toepassen, kunnen schepen minder makkelijk over de grens bunkeren. Zo lang er geen wereldwijde oplossing is, moeten we in Europa het voortouw nemen. Voor scheep- en luchtvaart tussen landen binnen de EU wordt een accijns ingevoerd ter hoogte van de milieu- en klimaatschade. We passen afspraken met de Rijnlanden aan om accijns te kunnen heffen op binnenvaart en een prijs te vragen voor (lucht)vervuiling. Daarnaast verplichten we in de binnenvaart een verlaging van de CO2-uitstoot van tenminste 40 procent per kilometer in 2030."
