motie_id,party,year,text,bloc,source,economic,moral,scientific,security,health_environment,crisis_urgency,weaponization,voice_n_sentences,voice_n_passive,voice_n_active,voice_prop_passive,voice_prop_active,neg_n_sentences,neg_n_negated,neg_prop_negated,mod_n_sentences,mod_prop_obligation,mod_prop_possibility,mod_prop_hedging,mod_prop_negation_mod,mod_prop_any_modal
,D66,2023,"Het is goedkoper om de natuur in de eerste plaats te beschermen dan om de natuur later te herstellen. We gaan beiden doen, want we zijn al bijna te laat. Gelukkig zijn klimaatmaatregelen en de bescherming van de natuur twee kanten van dezelfde medaille. We zetten als D66 daarom in op maatregelen waar we de meeste vruchten van plukken als samenleving en die het effectiefst zijn in de race tegen de klok.",Center,manifestos,2,1,1,1,2,4,1,3,0,3,0.0,1.0,4,0,0.0,4,0.0,0.0,0.0,0.0,0.0
,D66,2023,"De Nederlandse bossen worden voortaan als permanente bosecosystemen beheerd. Daarmee beschermen we de biodiversiteit, de vegetatie, de bosbodem en het bodemleven en neemt de vastgelegde hoeveelheid CO2 en natuurbeleving toe. Houtexploitatie door kaalkap doet dat allemaal niet en wordt daarom afgeschaft.",Center,manifestos,1,1,1,1,3,1,1,3,2,1,0.6666666666666666,0.3333333333333333,3,1,0.3333333333333333,3,0.0,0.0,0.0,0.0,0.0
,D66,2023,D66 wil steden vergroenen. Dit draagt bij aan de leefbaarheid en verkoeling in de steeds warmere zomers. Daarom zetten wij in om in 2040 drie procent van het totale stedelijk gebied in Nederland natuur te laten zijn en dat tot 5 procent te verhogen in 2050.,Center,manifestos,1,1,1,1,3,1,1,3,0,3,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,D66,2023,"We bereiden ons voor op het scenario waarbij de zeespiegel verder stijgt en de huidige kustbescherming niet langer voldoet. We starten daarom vóór 2027 met minimaal één proefproject voor nieuwe vormen van kustbescherming, zoals een brede dijk en/of eilanden met verschillende functies voor de Zeeuwse kust.",Center,manifestos,1,1,2,1,3,2,1,2,0,2,0.0,1.0,2,1,0.5,2,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Goed en genoeg water Water is misschien wel de belangrijkste grondstof die we hebben, maar onze waterkwaliteit bungelt onderaan Europese lijstjes. De Europese Kaderrichtlijn Water schrijft voor dat het Nederlandse oppervlaktewater uiterlijk in 2027 aan bepaalde eisen moet voldoen ten behoeve van de natuur en gezondheid van mensen. Momenteel voldoet slechts 1 procent van ons water aan die eisen. Dat betekent dat vrijwel al onze drinkwaterbronnen en natuur te maken hebben met water dat niet schoon genoeg is. Daarnaast loopt Nederland een serieus risico op een drinkwatertekort in 2030. De oorzaak hiervan is een combinatie van minder water dat beschikbaar is – onder andere door grondwateronttrekkingen en klimaatverandering – en een te hoog verbruik. D66 wil ervoor zorgen dat er ook na 2030 nog genoeg drinkwater is voor iedereen.",Center,manifestos,1,1,3,1,3,3,1,6,0,6,0.0,1.0,8,1,0.125,8,0.125,0.0,0.0,0.0,0.125
,D66,2023,"Brede rivieren door oneindig laagland Nederland heeft eeuwenlang strijd gevoerd tegen het water: tegen de zee, tegen hoge rivieren en tegen drassige gronden. Ons watersysteem is daardoor eenzijdig ingericht: al het water moet zo snel mogelijk naar zee. Door klimaatverandering verandert die strijd. We krijgen te maken met langere periodes van weinig neerslag en korte periodes van extreme neerslag. Onze nieuwe strijd wordt mét het water: hoe zorgen we ervoor dat we droge voeten houden, terwijl we voorkomen dat we te weinig water hebben voor onze drinkwatervoorziening en natuur? D66 wil dat voor elkaar krijgen.",Center,manifestos,1,1,1,1,3,2,1,6,1,5,0.16666666666666666,0.8333333333333334,8,0,0.0,8,0.125,0.0,0.0,0.0,0.125
,D66,2023,"We verhogen het grondwaterpeil in veenweidegebied en rondom Natura 2000-gebieden. Het grondwater wordt op heel veel plaatsen in Nederland kunstmatig laag gehouden ten behoeve van de landbouw. Dat is slecht voor de bodem, voor de natuur én zorgt ervoor dat broeikasgassen die in de grond liggen opgeslagen, in de lucht komen.",Center,manifestos,1,1,1,1,3,1,1,3,1,2,0.3333333333333333,0.6666666666666666,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Het grondwater wordt op heel veel plaatsen in Nederland kunstmatig laag gehouden ten behoeve van de landbouw. Dat is slecht voor de bodem, voor de natuur én zorgt ervoor dat broeikasgassen die in de grond liggen opgeslagen, in de lucht komen.",Center,manifestos,1,1,1,1,3,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,D66,2023,"De mogelijkheden van nieuwe technologie zijn enorm. Met drones maken we het gebruik van landbouwgrond duurzamer, met algoritmes verdelen we sociale voorzieningen eerlijker en beter en met kunstmatige intelligentie maken we nieuwe medicijnen. Technologische innovaties zijn cruciaal om de grote uitdagingen van deze tijd het hoofd te bieden: klimaatverandering, toenemende sociale en economische ongelijkheid en internationale instabiliteit. Hier willen we volop gebruik van maken.",Center,manifestos,3,1,1,1,1,1,1,4,0,4,0.0,1.0,5,0,0.0,5,0.0,0.0,0.0,0.0,0.0
,D66,2023,"De digitale toekomst is duurzaam Technologie en duurzaamheid hangen sterk met elkaar samen. We willen technologie inzetten om klimaatverandering tegen te gaan. Tegelijkertijd is technologie als kunstmatige intelligentie ook afhankelijk van grote hoeveelheden elektriciteit, stroom en eindige grondstoffen. Dit dreigt de klimaatcrisis juist te versterken. D66 wil dat technologie klimaatneutraal en met respect voor natuur en milieu wordt ontwikkeld. Nederland maakt zich in Europa hard voor klimaatrechtvaardige toeleveringsketens van technologie. Datacentra gebruiken veel elektriciteit en water voor de koelsystemen en om de servers draaiende te houden. D66 wil daarom dat datacentra in Nederland klimaatneutraal zijn in 2030. Vanaf 2025 worden alleen nog vergunningen afgegeven voor klimaatneutrale datacentra. D66 wil dat er internationale afspraken komen over de verduurzaming van de productieketen van de technologie-industrie, waaronder de verduurzaming van datacentra en mijnen waar grondstoffen voor de energietransitie, zoals kobalt en lithium, worden gewonnen. We willen internationale afspraken over technologie die het klimaat beïnvloedt, wat ook wel geo-engineering heet. Wat D66 betreft wordt 'omkeerbaarheid' in deze afspraken een harde vereiste.",Center,manifestos,1,2,3,1,3,3,1,11,4,7,0.36363636363636365,0.6363636363636364,12,0,0.0,12,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Te lang hebben we ons als Europa afhankelijk gemaakt van Rusland voor onze energie, van China voor onze welvaart en van Amerika voor onze veiligheid. Maar we hebben enorme veerkracht getoond door eensgezind Europees samen te werken en kunnen kwetsbaarheden omzetten naar kansen en mogelijkheden voor de toekomst.",Center,manifestos,1,1,1,3,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.5,0.0,0.0,0.5
,D66,2023,"Alles wijst erop dat we mondiaal moeten samenwerken om de wereld leefbaar te houden. Klimaatverandering is de wereld onleefbaar aan het maken en heeft een exponentieel effect op sociaaleconomische uitdagingen. We zien dagelijks mensen op de vlucht slaan voor geweld, vervolging en onleefbare omstandigheden door droogte, overstromingen en honger. Tegelijk biedt duurzaamheid sociale en economische oplossingen, juist ook in regio's waar klimaatverandering het tastbaarst is.",Center,manifestos,2,3,1,1,3,4,1,4,0,4,0.0,1.0,4,0,0.0,4,0.25,0.0,0.0,0.0,0.25
,D66,2023,"We pleiten voor een 'EU-begroting' die zich richt op de grote uitdagingen van deze tijd, zoals onze afhankelijkheid van autocratische grootmachten, klimaatverandering, nieuwe technologieën en de veranderende demografie op ons continent. De mogelijkheden voor de Europese Unie om eigen middelen te genereren moeten worden vergroot.",Center,manifestos,1,1,1,3,1,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
,D66,2023,"We verdubbelen het budget van het nieuwe (internationale) klimaatfonds en houden vast aan de internationale norm van 0,7 procent van het BNI voor het structurele budget voor ontwikkelingssamenwerking.",Center,manifestos,2,2,1,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Gezamenlijk maken wij keuzes over ons klimaat, onze toekomstige economie en onze veiligheid.",Center,manifestos,1,1,1,3,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"We pleiten voor een modernisering van het Meerjarig Financieel Kader (MFK). Deze 'EUbegroting' moet zich richten op de grote uitdagingen van deze tijd, zoals onze afhankelijkheid van autocratische grootmachten, klimaatverandering, nieuwe technologieën en de veranderende demografie op ons continent. Bij elkaar betekent dit dat de Europese Unie meer inkomsten nodig heeft; we pleiten daarom voor meer eigen middelen. Lidstaten krijgen meer ruimte voor groene en kwaliteitsinvesteringen.",Center,manifestos,2,1,1,3,2,1,1,5,0,5,0.0,1.0,5,0,0.0,5,0.2,0.0,0.0,0.0,0.2
,D66,2023,"We maken ons strategisch onafhankelijk van autocratische regimes. Daarom zetten we in op strategisch grondstofbeheer, duurzame energie, screening van in- en uitgaande investeringen en bescherming van onze vitale infrastructuur.",Center,manifestos,1,1,1,4,1,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,D66,2023,Vooral bij de transitie naar een duurzame economie is onze afhankelijkheid ingewikkeld. Samen met de VS en andere democratische landen moeten we dit monopolie verbreken met het groenste handelsakkoord ooit.,Center,manifestos,1,1,1,3,1,1,1,1,0,1,0.0,1.0,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
,D66,2023,"Vooral bij de transitie naar een duurzame economie is onze afhankelijkheid van China levensgroot. China is verantwoordelijk voor de productie van 90 procent van de zeldzame metalen, 80 procent van het productieproces van windmolens en 60 procent van autobatterijen. Samen met de VS en andere democratische landen moeten we dit monopolie verbreken met het groenste handelsakkoord ooit.",Center,manifestos,3,1,3,4,1,1,2,1,0,1,0.0,1.0,3,0,0.0,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
,D66,2023,"Nederland past dit ook toe op belangrijke beleidsterreinen als het klimaat en de energietransitie, handel, vrede en veiligheid.",Center,manifestos,1,1,1,2,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,Defensie verduurzaamt zowel vastgoed als materieel en wordt minder afhankelijk van fossiele grondstoffen.,Center,manifestos,1,1,1,3,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,Nederland spant zich met Europese en internationale partners in voor een eenduidige en heldere strategie ten aanzien van de toenemende uitdagingen in de Sahel en de veiligheidsgevolgen van toegenomen armoede en klimaatverandering.,Center,manifestos,1,1,1,3,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Ook in de context van de klimaatcrisis is ontwikkelingssamenwerking van groot belang, daarom ondersteunen we het mondiale zuiden met verduurzaming en klimaatadaptatie en -mitigatie.",Center,manifestos,1,2,1,1,2,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"D66 zet zich in voor de meest kwetsbaren in de wereld. We investeren in ontwikkelingssamenwerking uit solidariteit, maar ook omdat een wereld met kleinere welvaartsverschillen bijdraagt aan onze eigen veiligheid en welvaart. Ook in de context van de klimaatcrisis is ontwikkelingssamenwerking van groot belang, daarom ondersteunen we het mondiale zuiden met verduurzaming en klimaatadaptatie en -mitigatie.",Center,manifestos,2,3,1,2,2,1,1,3,0,3,0.0,1.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Door klimaatverandering zal het aantal natuurrampen de komende jaren toenemen. Binnen het budget verhogen we de bijdrage aan humanitaire noodhulp als redmiddel voor mensen in de meest erbarmelijke omstandigheden bij conflictsituaties, gezondheidscrises of natuurrampen.",Center,manifestos,1,2,1,1,2,3,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Duurzame financiering krijgt prioriteit in alle structurele hulp en projecten. Denk hierbij aan circulaire economie, ecosysteemdiensten en klimaatadaptatie en -mitigatie.",Center,manifestos,1,1,1,1,2,1,1,2,0,2,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Het helpt ons bij het afbouwen van strategische afhankelijkheden van landen als China en Rusland, het veiligstellen van voldoende grondstoffen voor de duurzaamheidstransitie en om dichter bij betrouwbare partners in bijvoorbeeld Afrika en Latijns-Amerika te komen.",Center,manifestos,1,1,1,3,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"afbouwen van strategische afhankelijkheden van landen als China en Rusland, het veiligstellen van voldoende grondstoffen voor de duurzaamheidstransitie en om dichter bij betrouwbare partners in bijvoorbeeld Afrika en Latijns-Amerika te komen.",Center,manifestos,1,1,1,3,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"D66 zet zich in voor uitbreiding van het handelsverdrag voor groene goederen ('Environmental Goods Agreement'). De handel in producten voor duurzame ontwikkeling wordt hiermee bevorderd, bijvoorbeeld door invoerheffingen voor deze producten af te schaffen.",Center,manifestos,2,1,1,1,1,1,1,2,1,1,0.5,0.5,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Handelsinstrumenten vanuit de overheid, zoals exportkredietverzekeringen, stoppen per direct met alle fossiele steun en bevorderen een rechtvaardige energietransitie waarin mens en milieu centraal staan.",Center,manifestos,1,3,1,1,2,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"De afgelopen jaren heeft de overheid het begrotingsbeleid ingezet om de economische gevolgen van de coronapandemie en de energiecrisis te verzachten. Maar de inflatie en de rente zijn hoog en de economische groei vertraagt. Het vorige kabinet heeft bewust veel geld ingezet om de grote transities op stikstof en klimaat mogelijk te maken en te kunnen investeren in onderwijs en defensie. Daarmee voorkomen we het doorschuiven van deze problemen naar een volgende generatie. De uitgaven aan rente, klimaat en zorg lopen echter wel op, waardoor bij ongewijzigd beleid het overheidstekort boven de Europese grens van 3 procent uitkomt. Dat is onwenselijk. De uitzonderingen op de begrotingsregels van het kabinet die zijn gemaakt om grote en onverwachte schokken het hoofd te kunnen bieden, kunnen niet de norm worden. Er moet telkens opnieuw een afweging gemaakt worden tussen verschillende beleidskeuzes om te voorkomen dat de rekening bij toekomstige generaties wordt neergelegd. We willen structureel de lasten van mensen kunnen verlagen, blijven investeren in onderwijs, de arbeidsmarkt, hervorming van het toeslagenstelsel, wetenschap en cultuur. De klimaattransitie en uitbouw van onze infrastructuur zullen ook investeringen vergen.",Center,manifestos,3,3,1,1,1,1,1,9,3,6,0.3333333333333333,0.6666666666666666,10,1,0.1,10,0.1,0.3,0.0,0.0,0.4
,D66,2023,"Wij vinden in de komende jaren een begrotingstekort acceptabel, als we daarmee investeren in de toekomst van Nederland. Het niet doen van noodzakelijke uitgaven aan de energie- en klimaattransitie zou namelijk ook een 'schuld' doorschuiven naar volgende generaties. Wij verlagen de belasting op werk en verhogen de belasting op vermogen, (over-)winsten, vervuiling en belastingconstructies. Dit versterkt de economie, maakt Nederland schoner en verkleint de ongelijkheid.",Center,manifestos,3,3,1,1,2,2,1,4,0,4,0.0,1.0,4,1,0.25,4,0.0,0.0,0.25,0.0,0.25
,D66,2023,"Een duurzame toekomst begint bij een duurzame begroting: we stappen over naar een klimaatinclusief begrotingsraamwerk, cf advies van de Raad van State bij de Miljoenennota.",Center,manifestos,2,1,2,1,1,1,1,1,0,1,0.0,1.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,D66,2023,"Het bbp als economische indicator kan blijven bestaan, gezien de belangrijke functie voor ramingen en de overheidsbegroting. De overheid publiceert daarbij ook een netto binnenlands product waarin schade aan de kapitaalvoorraad en uitputting van grondstoffen worden meegeteld. Economische groei moet plaatsvinden binnen de grenzen van het klimaat en de natuur.",Center,manifestos,2,1,1,1,2,1,1,3,1,2,0.3333333333333333,0.6666666666666666,3,0,0.0,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666
,FvD,2023,door het absurde klimaatbeleid is het leven onbetaalbaar geworden,Right,manifestos,2,1,1,1,1,1,3,1,1,0,1.0,0.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0
,FvD,2023,"We stoppen met alle vormen van klimaatbeleid, stikstofbeleid en 'duurzaamheid'. Om energie weer betaalbaar te maken heropenen we de Nederlandse kolencentrales, maken we een herstart met de gasboringen in Groningen en investeren we in de bouw van twee nieuwe kernreactoren. De 1.000 miljard euro die we met deze koerswijziging besparen, wordt teruggeven aan de Nederlandse burger in de vorm van lastenverlichting.",Right,manifestos,5,1,1,1,1,1,5,3,1,2,0.3333333333333333,0.6666666666666666,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0
,FvD,2023,"Ook kinderen zijn het doelwit geworden van wokeactivisten. Ze worden, veelal door gesubsidieerde organisaties (die 'gastlessen' verzorgen op scholen), banggemaakt met doemscenario's over het klimaat, hen wordt een schuldgevoel aangepraat vanwege het verleden en ze worden al op vroege leeftijd in aanraking gebracht met alternatieve seksuele oriëntaties - want ook de heteroseksuele norm is woke-activisten een doorn in het oog.",Right,manifestos,1,1,1,1,1,1,4,2,2,0,1.0,0.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,FvD,2023,"De problemen op de woningmarkt zijn het directe gevolg van jarenlang verkeerd beleid: massale immigratie, klimaatbeleid, stikstofregels en het bijdrukken van geld door de ECB hebben - tezamen - een ontwrichting teweeg gebracht van de normale vraag-en-aanbod situatie.",Right,manifestos,1,1,1,1,1,1,2,1,0,1,0.0,1.0,2,0,0.0,2,0.0,0.0,0.0,0.0,0.0
,FvD,2023,"Stoppen met onnodige duurzaamheidseisen die de prijzen opdrijven. Ook stoppen met subsidies voor ""verduurzaming"", die uiteindelijk alsnog moeten worden opgebracht door de belastingbetaler.",Right,manifestos,4,1,1,1,1,1,3,2,1,1,0.5,0.5,2,0,0.0,2,0.5,0.0,0.0,0.0,0.5
